Units		nm/sec/pN
KT		4.114
T_loading	0.035
F_loading	5.0
dt		1.00e-07
L0		56.00
stiffness	20.0
sigma		2.00
epsilon		4.114
dL		0.47

Time	FL
169.000	829.08
169.500	830.96
170.000	832.37
170.500	833.78
171.000	835.19
171.500	837.07
172.000	838.48
172.500	839.42
173.000	840.83
173.500	841.77
174.000	843.18
174.500	845.06
175.000	846.47
175.500	847.88
176.000	849.29
176.500	850.23
177.000	852.58
177.500	853.52
178.000	854.93
178.500	856.34
179.000	857.75
179.500	859.16
180.000	860.57
180.500	861.98
181.000	863.86
181.500	865.27
182.000	866.21
182.500	868.09
183.000	869.50
183.500	870.44
184.000	872.32
184.500	873.73
185.000	875.14
185.500	876.55
186.000	877.96
186.500	878.90
187.000	880.78
187.500	882.19
188.000	883.60
188.500	885.01
189.000	886.42
189.500	887.36
190.000	889.24
190.500	890.65
191.000	892.06
191.500	893.47
192.000	894.41
192.500	896.29
193.000	897.70
193.500	898.64
194.000	900.05
194.500	901.46
195.000	902.87
195.500	904.28
196.000	905.22
196.500	906.16
197.000	907.10
197.500	908.98
198.000	910.39
198.500	911.80
199.000	913.21
199.500	914.62
200.000	916.03
200.500	916.97
201.000	918.85
201.500	920.73
202.000	921.67
202.500	923.08
203.000	924.49
203.500	925.90
204.000	926.84
204.500	928.25
205.000	929.66
205.500	931.07
206.000	932.48
206.500	933.89
207.000	935.30
207.500	936.71
208.000	938.12
208.500	939.53
209.000	940.94
209.500	942.35
210.000	943.76
210.500	945.17
211.000	946.58
211.500	947.99
212.000	949.40
212.500	950.34
213.000	952.22
213.500	952.69
214.000	954.57
214.500	955.98
215.000	956.92
215.500	957.86
216.000	959.27
216.500	960.21
217.000	962.09
217.500	963.50
218.000	964.44
218.500	966.32
219.000	967.73
219.500	969.61
220.000	970.55
220.500	971.96
221.000	972.90
221.500	974.31
222.000	975.72
222.500	976.66
223.000	978.07
223.500	979.48
224.000	980.89
224.500	982.30
225.000	984.18
225.500	985.12
226.000	986.06
226.500	987.47
227.000	988.41
227.500	989.82
228.000	991.23
228.500	993.11
229.000	994.05
229.500	995.46
230.000	996.87
230.500	997.34
231.000	999.22
231.500	1000.16
232.000	1001.57
232.500	1002.98
233.000	1004.39
233.500	1005.80
234.000	1007.21
234.500	1007.68
235.000	1009.09
235.500	1010.03
236.000	1011.44
236.500	1012.85
237.000	1013.79
237.500	1015.67
238.000	1016.61
238.500	1018.02
239.000	1019.43
239.500	1020.37
240.000	1022.25
240.500	1023.66
241.000	1023.66
241.500	1025.07
242.000	1026.01
242.500	1027.42
243.000	1028.83
243.500	1029.77
244.000	1030.71
244.500	1032.12
245.000	1033.06
245.500	1034.47
246.000	1034.94
246.500	1036.35
247.000	1037.76
247.500	1038.70
248.000	1040.11
248.500	1041.05
249.000	1042.46
249.500	1043.87
250.000	1044.81
250.500	1046.22
251.000	1047.16
251.500	1049.04
252.000	1049.98
252.500	1051.39
253.000	1052.80
253.500	1053.74
254.000	1054.68
254.500	1055.62
255.000	1057.50
255.500	1058.44
256.000	1059.38
256.500	1060.79
257.000	1062.20
257.500	1063.61
258.000	1064.55
258.500	1065.96
259.000	1066.90
259.500	1068.31
260.000	1069.72
260.500	1071.13
261.000	1072.54
261.500	1073.48
262.000	1074.89
262.500	1075.36
263.000	1076.77
263.500	1078.18
264.000	1079.12
264.500	1080.53
265.000	1081.94
265.500	1082.41
266.000	1083.82
266.500	1085.23
267.000	1086.64
267.500	1087.58
268.000	1088.99
268.500	1090.40
269.000	1091.81
269.500	1093.22
270.000	1094.16
270.500	1095.10
271.000	1096.51
271.500	1097.92
272.000	1099.33
272.500	1100.27
273.000	1101.68
273.500	1103.09
274.000	1104.03
274.500	1104.97
275.000	1106.38
275.500	1107.79
276.000	1108.73
276.500	1110.14
277.000	1111.55
277.500	1112.49
278.000	1114.37
278.500	1115.78
279.000	1116.72
279.500	1117.66
280.000	1119.07
280.500	1120.01
281.000	1121.42
281.500	1122.83
282.000	1123.77
282.500	1124.71
283.000	1125.65
283.500	1127.06
284.000	1128.00
284.500	1129.41
285.000	1130.82
285.500	1131.76
286.000	1132.70
286.500	1134.58
287.000	1135.52
287.500	1136.46
288.000	1137.87
288.500	1138.81
289.000	1139.75
289.500	1141.16
290.000	1142.10
290.500	1143.51
291.000	1144.45
291.500	1145.39
292.000	1146.80
292.500	1148.21
293.000	1149.15
293.500	1150.56
294.000	1151.50
294.500	1151.97
295.000	1153.85
295.500	1155.26
296.000	1156.20
296.500	1157.14
297.000	1158.55
297.500	1159.96
